index,fips,year,temp,tempc
226308,36033,1953,43.05833333333334,6.143518518518521
226309,36033,1954,40.28333333333333,4.601851851851851
226310,36033,1955,40.98333333333333,4.990740740740741
226311,36033,1956,39.6,4.222222222222223
226312,36033,1957,41.275,5.152777777777777
226313,36033,1958,39.16666666666666,3.98148148148148
226314,36033,1959,40.99166666666667,4.99537037037037
226315,36033,1960,40.641666666666666,4.800925925925926
226316,36033,1961,40.91666666666666,4.953703703703702
226317,36033,1962,39.35833333333333,4.087962962962964
226318,36033,1963,39.36666666666667,4.092592592592593
226319,36033,1964,41.09166666666667,5.050925925925927
226320,36033,1965,39.35833333333333,4.087962962962964
226321,36033,1966,40.28333333333333,4.601851851851851
226322,36033,1967,39.925,4.402777777777776
226323,36033,1968,39.73333333333333,4.296296296296297
226324,36033,1969,40.25833333333333,4.587962962962963
226325,36033,1970,39.775,4.319444444444444
226326,36033,1971,39.958333333333336,4.421296296296298
226327,36033,1972,38.49166666666667,3.606481481481482
226328,36033,1973,42.325,5.7361111111111125
226329,36033,1974,40.05833333333333,4.47685185185185
226330,36033,1975,41.48333333333333,5.268518518518519
226331,36033,1976,39.06666666666667,3.925925925925928
226332,36033,1977,40.68333333333333,4.824074074074073
226333,36033,1978,38.69166666666666,3.7175925925925903
226334,36033,1979,41.13333333333333,5.0740740740740735
226335,36033,1980,39.208333333333336,4.004629629629631
226336,36033,1981,41.125,5.069444444444445
226337,36033,1982,40.45,4.694444444444446
226338,36033,1983,41.516666666666666,5.287037037037036
226339,36033,1984,41.266666666666666,5.148148148148148
226340,36033,1985,39.925,4.402777777777776
226341,36033,1986,40.69166666666667,4.828703703703706
226342,36033,1987,41.43333333333333,5.240740740740739
226343,36033,1988,41.075,5.041666666666668
226344,36033,1989,39.375,4.097222222222222
226345,36033,1990,43.04166666666666,6.134259259259258
226346,36033,1991,42.65833333333333,5.921296296296295
226347,36033,1992,39.3,4.055555555555558
226348,36033,1993,39.79166666666666,4.328703703703702
226349,36033,1994,40.225,4.5694444444444455
226350,36033,1995,41.19166666666667,5.106481481481484
226351,36033,1996,41.09166666666667,5.050925925925927
226352,36033,1997,40.09166666666667,4.495370370370371
226353,36033,1998,44.45,6.916666666666668
226354,36033,1999,43.53333333333333,6.407407407407407
226355,36033,2000,41.1,5.055555555555556
226356,36033,2001,43.425,6.3472222222222205
226357,36033,2002,42.875,6.041666666666667
226358,36033,2003,40.9,4.944444444444444
226359,36033,2004,41.125,5.069444444444445
226360,36033,2005,42.63333333333333,5.907407407407407
226361,36033,2006,44.05,6.694444444444443
226362,36033,2007,41.43333333333333,5.240740740740739
226363,36033,2008,42.09166666666667,5.606481481481483
226364,36033,2009,41.36666666666667,5.203703703703704
226365,36033,2010,43.925,6.624999999999998
226366,36033,2011,43.675,6.48611111111111
226367,36033,2012,44.9,7.166666666666667
226368,36033,2013,41.60833333333333,5.337962962962964
226369,36033,2014,40.85,4.916666666666668
226370,36033,2015,41.68333333333333,5.379629629629628
226371,36033,2016,43.68333333333334,6.490740740740743
226372,36033,2017,42.85,6.027777777777779
226373,36033,2018,42.125,5.625
226374,36033,2019,40.9,4.944444444444444
226375,36035,1895,43.29166666666666,6.273148148148147
226376,36035,1896,43.575,6.430555555555557
226377,36035,1897,43.63333333333333,6.462962962962963
226378,36035,1898,45.59166666666667,7.550925925925927
226379,36035,1899,43.975,6.652777777777779
226380,36035,1900,44.36666666666667,6.87037037037037
226381,36035,1901,43.43333333333333,6.35185185185185
226382,36035,1902,43.75833333333333,6.532407407407407
226383,36035,1903,43.583333333333336,6.435185185185187
226384,36035,1904,40.725,4.847222222222223
226385,36035,1905,42.583333333333336,5.879629629629631
226386,36035,1906,43.958333333333336,6.64351851851852
226387,36035,1907,41.81666666666667,5.453703703703706
226388,36035,1908,43.85833333333333,6.587962962962964
226389,36035,1909,43.2,6.222222222222224
226390,36035,1910,43.641666666666666,6.467592592592592
226391,36035,1911,44.13333333333333,6.7407407407407405
226392,36035,1912,42.3,5.7222222222222205
226393,36035,1913,45.91666666666666,7.731481481481479
226394,36035,1914,42.516666666666666,5.842592592592592
226395,36035,1915,44.56666666666666,6.981481481481479
226396,36035,1916,43.458333333333336,6.365740740740742
226397,36035,1917,40.833333333333336,4.907407407407408
226398,36035,1918,43.575,6.430555555555557
226399,36035,1919,45.075,7.26388888888889
226400,36035,1920,43.266666666666666,6.259259259259259
226401,36035,1921,46.54166666666666,8.078703703703702
226402,36035,1922,44.59166666666667,6.995370370370371
226403,36035,1923,43.16666666666666,6.203703703703702
226404,36035,1924,42.18333333333334,5.657407407407409
226405,36035,1925,43.708333333333336,6.504629629629631
226406,36035,1926,41.13333333333333,5.0740740740740735
226407,36035,1927,44.04166666666666,6.689814814814813
226408,36035,1928,43.80833333333333,6.560185185185183
226409,36035,1929,43.31666666666667,6.287037037037039
226410,36035,1930,45.10833333333333,7.282407407407408
226411,36035,1931,45.575,7.541666666666668
226412,36035,1932,44.30833333333334,6.8379629629629655
226413,36035,1933,44.66666666666666,7.037037037037035
226414,36035,1934,42.85,6.027777777777779
226415,36035,1935,42.74166666666667,5.967592592592593
226416,36035,1936,43.80833333333333,6.560185185185183
226417,36035,1937,44.94166666666666,7.189814814814813
226418,36035,1938,45.49166666666667,7.495370370370371
226419,36035,1939,43.49166666666667,6.38425925925926
226420,36035,1940,41.24166666666667,5.13425925925926
226421,36035,1941,44.675,7.041666666666669
226422,36035,1942,44.333333333333336,6.851851851851853
226423,36035,1943,42.19166666666667,5.662037037037039
226424,36035,1944,43.73333333333333,6.518518518518519
226425,36035,1945,43.925,6.625000000000003
226426,36035,1946,44.74166666666667,7.078703703703704
226427,36035,1947,44.00833333333333,6.671296296296296
226428,36035,1948,43.85833333333333,6.587962962962964
226429,36035,1949,46.24166666666667,7.912037037037038
226430,36035,1950,43.25,6.25
226431,36035,1951,44.0,6.666666666666667
226432,36035,1952,45.05833333333334,7.254629629629631
226433,36035,1953,46.575,8.097222222222223
226434,36035,1954,44.13333333333333,6.7407407407407405
226435,36035,1955,44.19166666666666,6.773148148148146
226436,36035,1956,42.85,6.027777777777779
226437,36035,1957,44.583333333333336,6.990740740740742
226438,36035,1958,42.333333333333336,5.740740740740742
226439,36035,1959,44.66666666666666,7.037037037037035
226440,36035,1960,43.53333333333333,6.407407407407407
226441,36035,1961,43.85833333333333,6.587962962962964
226442,36035,1962,42.25,5.694444444444445
226443,36035,1963,42.3,5.7222222222222205
226444,36035,1964,43.75833333333333,6.532407407407407
226445,36035,1965,42.55833333333333,5.865740740740739
226446,36035,1966,42.875,6.041666666666667
226447,36035,1967,42.833333333333336,6.01851851851852
226448,36035,1968,42.85833333333333,6.032407407407408
226449,36035,1969,43.30833333333334,6.282407407407409
226450,36035,1970,42.88333333333333,6.046296296296296
226451,36035,1971,43.09166666666667,6.162037037037038
226452,36035,1972,42.11666666666667,5.62037037037037
226453,36035,1973,45.3,7.388888888888887
226454,36035,1974,43.13333333333333,6.185185185185185
226455,36035,1975,44.35,6.861111111111112
226456,36035,1976,42.016666666666666,5.564814814814814
226457,36035,1977,43.49166666666667,6.38425925925926
226458,36035,1978,41.94166666666666,5.523148148148146
226459,36035,1979,43.53333333333333,6.407407407407407
226460,36035,1980,42.516666666666666,5.842592592592592
226461,36035,1981,43.63333333333333,6.462962962962963
226462,36035,1982,43.23333333333333,6.240740740740741
226463,36035,1983,44.41666666666666,6.898148148148147
226464,36035,1984,44.083333333333336,6.712962962962965
226465,36035,1985,43.55833333333334,6.4212962962962985
226466,36035,1986,44.05833333333334,6.699074074074076
226467,36035,1987,44.48333333333333,6.935185185185186
226468,36035,1988,43.641666666666666,6.467592592592592
226469,36035,1989,42.99166666666667,6.106481481481482
226470,36035,1990,45.94166666666666,7.745370370370368
226471,36035,1991,46.05833333333333,7.810185185185184
226472,36035,1992,42.81666666666666,6.009259259259257
226473,36035,1993,43.15,6.194444444444444
226474,36035,1994,43.28333333333333,6.268518518518517
226475,36035,1995,44.11666666666667,6.731481481481482
226476,36035,1996,43.54166666666666,6.412037037037035
226477,36035,1997,43.141666666666666,6.189814814814814
226478,36035,1998,47.31666666666666,8.509259259259258
226479,36035,1999,45.766666666666666,7.648148148148148
226480,36035,2000,43.68333333333334,6.490740740740743
226481,36035,2001,45.641666666666666,7.578703703703703
226482,36035,2002,45.5,7.5
226483,36035,2003,43.31666666666666,6.2870370370370345
226484,36035,2004,43.833333333333336,6.574074074074075
226485,36035,2005,45.15,7.305555555555555
226486,36035,2006,46.175,7.874999999999998
226487,36035,2007,44.71666666666667,7.064814814814816
226488,36035,2008,45.05833333333334,7.254629629629631
226489,36035,2009,44.11666666666667,6.731481481481482
226490,36035,2010,46.475,8.041666666666666
226491,36035,2011,46.19166666666667,7.88425925925926
226492,36035,2012,47.71666666666667,8.731481481481483
226493,36035,2013,44.50833333333333,6.9490740740740735
226494,36035,2014,43.5,6.388888888888889
226495,36035,2015,44.425,6.902777777777776
226496,36035,2016,46.641666666666666,8.13425925925926
226497,36035,2017,45.63333333333333,7.574074074074073
226498,36035,2018,45.03333333333333,7.24074074074074
226499,36035,2019,44.04166666666667,6.6898148148148175
226500,36037,1895,45.05833333333333,7.254629629629629
226501,36037,1896,46.29166666666666,7.939814814814813
226502,36037,1897,46.275,7.930555555555555
226503,36037,1898,47.78333333333333,8.768518518518517
226504,36037,1899,46.49166666666667,8.050925925925927
226505,36037,1900,47.4,8.555555555555555
226506,36037,1901,46.00833333333333,7.7824074074074066
226507,36037,1902,45.94166666666667,7.745370370370371
226508,36037,1903,45.9,7.722222222222222
226509,36037,1904,43.29166666666666,6.273148148148147
226510,36037,1905,44.775,7.097222222222221
226511,36037,1906,46.583333333333336,8.101851851851855
226512,36037,1907,44.325,6.847222222222224
226513,36037,1908,46.55833333333334,8.087962962962965
226514,36037,1909,45.85833333333333,7.699074074074074
226515,36037,1910,45.60833333333333,7.560185185185186
226516,36037,1911,47.09166666666667,8.38425925925926
226517,36037,1912,44.61666666666667,7.00925925925926
226518,36037,1913,47.55833333333334,8.64351851851852
226519,36037,1914,45.0,7.222222222222222
226520,36037,1915,45.90833333333333,7.726851851851851
226521,36037,1916,45.68333333333334,7.601851851851854
226522,36037,1917,42.30833333333334,5.726851851851854
226523,36037,1918,45.05833333333333,7.254629629629629
226524,36037,1919,46.75,8.194444444444445
226525,36037,1920,45.05833333333333,7.254629629629629
226526,36037,1921,49.04166666666666,9.46759259259259
226527,36037,1922,46.825,8.236111111111112
226528,36037,1923,44.775,7.097222222222221
226529,36037,1924,43.48333333333333,6.37962962962963
226530,36037,1925,45.18333333333334,7.324074074074076
226531,36037,1926,42.875,6.041666666666667
226532,36037,1927,45.86666666666667,7.703703703703705
226533,36037,1928,45.55,7.527777777777776
226534,36037,1929,45.333333333333336,7.407407407407409
226535,36037,1930,46.375,7.986111111111111
226536,36037,1931,48.43333333333334,9.129629629629632
226537,36037,1932,46.54166666666667,8.078703703703706
226538,36037,1933,46.833333333333336,8.240740740740742
226539,36037,1934,44.88333333333333,7.157407407407407
226540,36037,1935,44.675,7.041666666666665
226541,36037,1936,45.5,7.5
226542,36037,1937,45.958333333333336,7.754629629629631
226543,36037,1938,47.23333333333333,8.462962962962964
226544,36037,1939,45.925,7.73611111111111
226545,36037,1940,43.6,6.4444444444444455
226546,36037,1941,46.8,8.222222222222221
226547,36037,1942,46.125,7.847222222222222
226548,36037,1943,44.56666666666667,6.981481481481484
226549,36037,1944,46.25,7.916666666666667
226550,36037,1945,45.56666666666667,7.537037037037038
226551,36037,1946,47.44166666666667,8.578703703703704
226552,36037,1947,46.29166666666666,7.939814814814813
226553,36037,1948,46.4,8.0
226554,36037,1949,48.56666666666666,9.203703703703702
226555,36037,1950,45.625,7.569444444444445
226556,36037,1951,46.391666666666666,7.99537037037037
226557,36037,1952,47.68333333333334,8.712962962962965
226558,36037,1953,48.38333333333333,9.101851851851851
226559,36037,1954,46.475,8.041666666666666
226560,36037,1955,47.43333333333333,8.574074074074073
226561,36037,1956,45.35,7.416666666666667
226562,36037,1957,46.60833333333333,8.11574074074074
226563,36037,1958,44.641666666666666,7.023148148148148
226564,36037,1959,46.925,8.291666666666664
226565,36037,1960,45.36666666666667,7.425925925925927
226566,36037,1961,46.18333333333333,7.879629629629629
226567,36037,1962,45.03333333333333,7.24074074074074
226568,36037,1963,44.75,7.083333333333333
226569,36037,1964,46.3,7.944444444444443
226570,36037,1965,44.80833333333333,7.11574074074074
226571,36037,1966,45.375,7.430555555555555
226572,36037,1967,45.225,7.347222222222222
226573,36037,1968,45.54166666666666,7.523148148148146
226574,36037,1969,45.75833333333333,7.643518518518517
226575,36037,1970,45.975,7.763888888888889
226576,36037,1971,46.15833333333333,7.86574074074074
226577,36037,1972,44.675,7.041666666666665
226578,36037,1973,48.06666666666666,8.925925925925924
226579,36037,1974,45.875,7.708333333333333
226580,36037,1975,47.28333333333333,8.49074074074074
226581,36037,1976,44.88333333333333,7.157407407407407
226582,36037,1977,46.1,7.833333333333333
226583,36037,1978,44.44166666666667,6.912037037037039
226584,36037,1979,45.6,7.555555555555555
226585,36037,1980,45.1,7.277777777777778
226586,36037,1981,46.06666666666667,7.814814814814816
226587,36037,1982,46.0,7.777777777777778
226588,36037,1983,46.99166666666667,8.328703703703704
226589,36037,1984,46.65,8.13888888888889
226590,36037,1985,46.35,7.972222222222222
226591,36037,1986,46.766666666666666,8.203703703703702
226592,36037,1987,47.80833333333333,8.782407407407407
226593,36037,1988,46.725,8.180555555555555
226594,36037,1989,45.19166666666666,7.328703703703701
226595,36037,1990,48.75833333333333,9.310185185185183
226596,36037,1991,48.8,9.333333333333332
226597,36037,1992,45.30833333333333,7.393518518518517
226598,36037,1993,45.725,7.625
226599,36037,1994,46.04166666666666,7.800925925925924
226600,36037,1995,46.65833333333333,8.143518518518517
226601,36037,1996,45.825,7.680555555555557
226602,36037,1997,45.875,7.708333333333333
226603,36037,1998,50.10833333333333,10.060185185185183
226604,36037,1999,48.333333333333336,9.074074074074076
226605,36037,2000,46.775,8.208333333333334
226606,36037,2001,49.06666666666666,9.48148148148148
226607,36037,2002,48.46666666666667,9.148148148148149
226608,36037,2003,46.016666666666666,7.787037037037036
226609,36037,2004,46.84166666666667,8.245370370370372
226610,36037,2005,47.725,8.73611111111111
226611,36037,2006,49.141666666666666,9.523148148148149
226612,36037,2007,47.575,8.652777777777779
226613,36037,2008,47.125,8.402777777777779
226614,36037,2009,46.55,8.083333333333332
226615,36037,2010,48.325,9.069444444444446
226616,36037,2011,48.5,9.166666666666666
226617,36037,2012,50.583333333333336,10.324074074074076
226618,36037,2013,47.35,8.527777777777779
226619,36037,2014,45.88333333333333,7.712962962962962
226620,36037,2015,47.45833333333333,8.58796296296296
226621,36037,2016,49.80833333333333,9.893518518518515
226622,36037,2017,48.975,9.430555555555555
226623,36037,2018,47.55,8.638888888888888
226624,36037,2019,46.45,8.027777777777779
226625,36039,1895,43.766666666666666,6.537037037037036
226626,36039,1896,44.425,6.90277777777778
226627,36039,1897,44.766666666666666,7.092592592592592
226628,36039,1898,45.78333333333333,7.6574074074074066
226629,36039,1899,44.74166666666667,7.078703703703704
226630,36039,1900,45.708333333333336,7.615740740740743
226631,36039,1901,43.708333333333336,6.504629629629631
226632,36039,1902,44.2,6.77777777777778
226633,36039,1903,44.35,6.861111111111112
226634,36039,1904,41.43333333333333,5.240740740740739
226635,36039,1905,43.475,6.375000000000001
226636,36039,1906,44.66666666666666,7.037037037037035
226637,36039,1907,42.46666666666667,5.814814814814816
226638,36039,1908,44.96666666666667,7.203703703703705
226639,36039,1909,44.391666666666666,6.884259259259259
226640,36039,1910,44.35,6.861111111111112
226641,36039,1911,44.73333333333333,7.074074074074074
226642,36039,1912,43.43333333333334,6.351851851851854
226643,36039,1913,46.65833333333333,8.143518518518517
226644,36039,1914,43.266666666666666,6.259259259259259
226645,36039,1915,44.88333333333333,7.157407407407407
226646,36039,1916,43.90833333333333,6.61574074074074
226647,36039,1917,42.2,5.666666666666668
226648,36039,1918,44.65833333333333,7.032407407407407
226649,36039,1919,45.78333333333333,7.6574074074074066
226650,36039,1920,43.90833333333333,6.61574074074074
226651,36039,1921,46.65,8.13888888888889
226652,36039,1922,45.11666666666667,7.287037037037038
226653,36039,1923,43.7,6.500000000000002
226654,36039,1924,43.09166666666667,6.162037037037038
226655,36039,1925,44.90833333333333,7.171296296296295
226656,36039,1926,42.391666666666666,5.773148148148148
226657,36039,1927,44.91666666666666,7.175925925925924
226658,36039,1928,45.525,7.513888888888889
226659,36039,1929,45.175,7.319444444444443
226660,36039,1930,45.86666666666667,7.703703703703705
226661,36039,1931,46.99166666666667,8.328703703703704
226662,36039,1932,46.06666666666667,7.814814814814816
226663,36039,1933,46.05833333333333,7.810185185185184
226664,36039,1934,44.44166666666667,6.912037037037039
226665,36039,1935,44.266666666666666,6.814814814814814
226666,36039,1936,45.11666666666667,7.287037037037038
226667,36039,1937,45.71666666666667,7.620370370370371
226668,36039,1938,46.13333333333333,7.851851851851851
226669,36039,1939,44.94166666666667,7.189814814814816
226670,36039,1940,42.59166666666667,5.88425925925926
226671,36039,1941,45.80833333333334,7.671296296296298
226672,36039,1942,45.391666666666666,7.439814814814814
226673,36039,1943,44.23333333333333,6.796296296296297
226674,36039,1944,45.125,7.291666666666667
226675,36039,1945,45.25833333333333,7.36574074074074
226676,36039,1946,46.35,7.972222222222222
226677,36039,1947,45.34166666666667,7.412037037037038
226678,36039,1948,45.075,7.26388888888889
226679,36039,1949,47.766666666666666,8.75925925925926
226680,36039,1950,44.766666666666666,7.092592592592592
226681,36039,1951,46.09166666666667,7.828703703703705
226682,36039,1952,46.225,7.902777777777778
226683,36039,1953,47.458333333333336,8.587962962962965
226684,36039,1954,45.86666666666667,7.703703703703705
226685,36039,1955,45.98333333333333,7.768518518518519
226686,36039,1956,44.55833333333333,6.97685185185185
226687,36039,1957,46.35,7.972222222222222
226688,36039,1958,43.75833333333333,6.532407407407407
226689,36039,1959,46.34166666666667,7.9675925925925934
226690,36039,1960,44.7,7.055555555555554
226691,36039,1961,45.15833333333333,7.310185185185184
226692,36039,1962,43.675,6.48611111111111
226693,36039,1963,43.86666666666667,6.592592592592593
226694,36039,1964,45.23333333333333,7.351851851851852
226695,36039,1965,44.35,6.861111111111112
226696,36039,1966,44.575,6.9861111111111125
226697,36039,1967,43.90833333333333,6.61574074074074
226698,36039,1968,44.78333333333333,7.101851851851851
226699,36039,1969,44.68333333333333,7.046296296296294
226700,36039,1970,44.73333333333333,7.074074074074074
226701,36039,1971,45.05833333333334,7.254629629629631
226702,36039,1972,43.55,6.416666666666665
226703,36039,1973,47.15,8.416666666666666
226704,36039,1974,44.775,7.097222222222221
226705,36039,1975,45.766666666666666,7.648148148148148
226706,36039,1976,43.80833333333334,6.560185185185187
226707,36039,1977,44.775,7.097222222222221
226708,36039,1978,43.11666666666667,6.175925925925927
226709,36039,1979,45.10833333333333,7.282407407407408
226710,36039,1980,44.30833333333333,6.837962962962961
226711,36039,1981,44.958333333333336,7.199074074074076
226712,36039,1982,44.54166666666667,6.967592592592595
226713,36039,1983,46.075,7.819444444444446
226714,36039,1984,45.9,7.722222222222222
226715,36039,1985,45.43333333333334,7.462962962962965
226716,36039,1986,45.45,7.472222222222224
226717,36039,1987,45.65833333333333,7.587962962962962
226718,36039,1988,45.141666666666666,7.300925925925926
226719,36039,1989,44.75,7.083333333333333
226720,36039,1990,48.10833333333333,8.949074074074074
226721,36039,1991,47.9,8.833333333333334
226722,36039,1992,44.45,6.916666666666668
226723,36039,1993,44.85833333333333,7.143518518518519
226724,36039,1994,45.208333333333336,7.337962962962965
226725,36039,1995,45.75,7.638888888888889
226726,36039,1996,45.19166666666667,7.328703703703705
226727,36039,1997,45.04166666666666,7.245370370370368
226728,36039,1998,48.79166666666666,9.328703703703702
226729,36039,1999,47.425,8.569444444444443
226730,36039,2000,45.425,7.458333333333332
226731,36039,2001,47.18333333333334,8.435185185185187
226732,36039,2002,47.516666666666666,8.62037037037037
226733,36039,2003,45.04166666666666,7.245370370370368
226734,36039,2004,45.925,7.73611111111111
226735,36039,2005,46.65,8.13888888888889
226736,36039,2006,48.30833333333333,9.060185185185183
226737,36039,2007,46.41666666666666,8.009259259259258
226738,36039,2008,46.65,8.13888888888889
226739,36039,2009,46.025,7.791666666666667
226740,36039,2010,48.175,8.986111111111109
226741,36039,2011,47.675,8.708333333333332
226742,36039,2012,49.31666666666666,9.620370370370368
226743,36039,2013,46.19166666666667,7.88425925925926
226744,36039,2014,44.875,7.152777777777778
226745,36039,2015,46.1,7.833333333333333
226746,36039,2016,47.875,8.819444444444445
226747,36039,2017,47.075,8.375000000000002
226748,36039,2018,46.30833333333334,7.949074074074076
226749,36039,2019,45.44166666666667,7.4675925925925934
226750,36041,1895,39.141666666666666,3.967592592592592
226751,36041,1896,39.40833333333333,4.11574074074074
226752,36041,1897,39.71666666666667,4.287037037037038
226753,36041,1898,41.75,5.416666666666667
226754,36041,1899,40.275,4.597222222222221
226755,36041,1900,40.24166666666667,4.578703703703704
226756,36041,1901,39.55833333333334,4.199074074074076
226757,36041,1902,39.825,4.347222222222224
226758,36041,1903,39.40833333333333,4.11574074074074
226759,36041,1904,36.68333333333333,2.60185185185185
226760,36041,1905,38.63333333333333,3.685185185185185
226761,36041,1906,39.825,4.347222222222224
226762,36041,1907,37.96666666666667,3.314814814814816
226763,36041,1908,39.725,4.291666666666668
226764,36041,1909,39.16666666666666,3.98148148148148
226765,36041,1910,39.583333333333336,4.212962962962965
226766,36041,1911,39.91666666666666,4.398148148148147
226767,36041,1912,38.025,3.347222222222221
226768,36041,1913,41.575,5.319444444444446
226769,36041,1914,38.13333333333333,3.407407407407407
226770,36041,1915,40.09166666666667,4.495370370370371
226771,36041,1916,39.15,3.972222222222221
226772,36041,1917,36.225,2.347222222222223
226773,36041,1918,39.15,3.972222222222221
226774,36041,1919,40.48333333333333,4.712962962962964
226775,36041,1920,39.03333333333333,3.907407407407407
226776,36041,1921,42.30833333333333,5.72685185185185
226777,36041,1922,40.425,4.680555555555554
226778,36041,1923,38.516666666666666,3.62037037037037
226779,36041,1924,37.8,3.2222222222222205
226780,36041,1925,39.66666666666666,4.259259259259258
226781,36041,1926,36.78333333333333,2.6574074074074066
226782,36041,1927,40.30833333333334,4.615740740740743
226783,36041,1928,39.55833333333334,4.199074074074076
226784,36041,1929,39.475,4.152777777777779
226785,36041,1930,40.75833333333333,4.8657407407407405
226786,36041,1931,41.925,5.513888888888888
226787,36041,1932,40.525,4.736111111111111
226788,36041,1933,40.43333333333334,4.685185185185187
226789,36041,1934,39.03333333333333,3.907407407407407
226790,36041,1935,38.825,3.791666666666668
226791,36041,1936,39.75,4.305555555555555
226792,36041,1937,40.93333333333334,4.9629629629629655
226793,36041,1938,41.10833333333333,5.060185185185186
226794,36041,1939,39.19166666666667,3.995370370370372
226795,36041,1940,37.425,3.0138888888888875
226796,36041,1941,40.3,4.61111111111111
226797,36041,1942,40.208333333333336,4.560185185185187
226798,36041,1943,37.86666666666667,3.2592592592592595
226799,36041,1944,39.625,4.236111111111111
226800,36041,1945,40.11666666666667,4.50925925925926
226801,36041,1946,40.80833333333333,4.893518518518516
226802,36041,1947,39.958333333333336,4.421296296296298
226803,36041,1948,39.85,4.361111111111112
226804,36041,1949,42.18333333333334,5.657407407407409
226805,36041,1950,39.55,4.194444444444443
226806,36041,1951,40.24166666666667,4.578703703703704
226807,36041,1952,41.425,5.23611111111111
226808,36041,1953,42.78333333333333,5.99074074074074
226809,36041,1954,40.31666666666666,4.6203703703703685
226810,36041,1955,40.44166666666667,4.689814814814817
226811,36041,1956,39.06666666666667,3.925925925925928
226812,36041,1957,40.766666666666666,4.87037037037037
226813,36041,1958,38.59166666666667,3.662037037037038
226814,36041,1959,40.766666666666666,4.87037037037037
226815,36041,1960,39.75833333333333,4.310185185185185
226816,36041,1961,40.49166666666667,4.717592592592593
226817,36041,1962,38.7,3.722222222222224
226818,36041,1963,38.74166666666667,3.74537037037037
226819,36041,1964,40.30833333333334,4.615740740740743
226820,36041,1965,38.85833333333333,3.8101851851851856
226821,36041,1966,39.31666666666667,4.064814814814817
226822,36041,1967,39.225,4.013888888888889
226823,36041,1968,39.23333333333333,4.018518518518519
226824,36041,1969,39.60833333333333,4.226851851851852
226825,36041,1970,39.24166666666667,4.023148148148149
226826,36041,1971,39.225,4.013888888888889
226827,36041,1972,38.125,3.4027777777777777
226828,36041,1973,41.40833333333333,5.226851851851851
226829,36041,1974,39.31666666666667,4.064814814814817
226830,36041,1975,40.4,4.666666666666666
226831,36041,1976,37.85,3.250000000000001
226832,36041,1977,39.575,4.208333333333335
226833,36041,1978,37.958333333333336,3.3101851851851865
226834,36041,1979,39.833333333333336,4.351851851851853
226835,36041,1980,38.48333333333333,3.6018518518518525
226836,36041,1981,39.80833333333333,4.337962962962961
226837,36041,1982,39.40833333333333,4.11574074074074
226838,36041,1983,40.68333333333334,4.824074074074076
226839,36041,1984,40.66666666666666,4.814814814814813
226840,36041,1985,39.725,4.291666666666668
226841,36041,1986,40.29166666666666,4.60648148148148
226842,36041,1987,41.10833333333333,5.060185185185186
226843,36041,1988,40.05,4.4722222222222205
226844,36041,1989,38.66666666666666,3.7037037037037024
226845,36041,1990,42.54166666666667,5.8564814814814845
226846,36041,1991,42.15833333333333,5.643518518518517
226847,36041,1992,38.8,3.777777777777776
226848,36041,1993,39.46666666666667,4.148148148148149
226849,36041,1994,39.48333333333333,4.157407407407408
226850,36041,1995,40.60833333333333,4.782407407407408
226851,36041,1996,40.03333333333333,4.462962962962962
226852,36041,1997,39.266666666666666,4.037037037037036
226853,36041,1998,43.9,6.611111111111111
226854,36041,1999,42.325,5.7361111111111125
226855,36041,2000,40.375,4.652777777777778
226856,36041,2001,42.30833333333333,5.72685185185185
226857,36041,2002,41.98333333333333,5.546296296296297
226858,36041,2003,40.141666666666666,4.523148148148148
226859,36041,2004,40.4,4.666666666666666
226860,36041,2005,41.91666666666667,5.509259259259262
226861,36041,2006,43.05833333333333,6.143518518518516
226862,36041,2007,40.84166666666667,4.912037037037038
226863,36041,2008,41.15833333333333,5.087962962962962
226864,36041,2009,40.38333333333333,4.657407407407407
226865,36041,2010,42.99166666666667,6.106481481481482
226866,36041,2011,42.86666666666667,6.037037037037037
226867,36041,2012,44.075,6.708333333333335
226868,36041,2013,40.84166666666667,4.912037037037038
226869,36041,2014,39.84166666666667,4.356481481481483
226870,36041,2015,40.75833333333333,4.8657407407407405
226871,36041,2016,42.86666666666667,6.037037037037037
226872,36041,2017,41.80833333333333,5.449074074074073
226873,36041,2018,41.208333333333336,5.115740740740742
226874,36041,2019,40.03333333333333,4.462962962962962
226875,36043,1895,41.23333333333333,5.12962962962963
226876,36043,1896,41.641666666666666,5.356481481481481
226877,36043,1897,41.79166666666666,5.439814814814813
226878,36043,1898,43.925,6.624999999999998
226879,36043,1899,42.55,5.86111111111111
226880,36043,1900,42.625,5.902777777777778
226881,36043,1901,41.68333333333333,5.379629629629628
226882,36043,1902,41.99166666666667,5.550925925925927
226883,36043,1903,41.641666666666666,5.356481481481481
226884,36043,1904,38.891666666666666,3.8287037037037033
226885,36043,1905,40.766666666666666,4.87037037037037
226886,36043,1906,42.15,5.638888888888888
226887,36043,1907,40.2,4.555555555555557
226888,36043,1908,41.94166666666667,5.52314814814815
226889,36043,1909,41.38333333333333,5.212962962962963
226890,36043,1910,41.708333333333336,5.39351851851852
226891,36043,1911,42.016666666666666,5.564814814814814
226892,36043,1912,40.18333333333333,4.546296296296294
226893,36043,1913,43.71666666666667,6.50925925925926
226894,36043,1914,40.29166666666666,4.60648148148148
226895,36043,1915,42.2,5.666666666666668
226896,36043,1916,41.375,5.208333333333333
